seed,stimulus,answer,clearData,clearRepresent,complex,confid,confus,crowd,deciph,distinguish,distract,effect,find,identifi,inform,lost,meanElem,meanOveral,messi,obvious,organiz,read,readabl,represent,see,simpl,understandEasi,understandQuick,valu,visibl
96009932515,C,2,2,3,3,3,3,2,3,3,3,1,1,3,2,3,2,2,2,3,2,3,2,2,3,3,2,3,2,3
115979240986,C,1,3,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,3,3,2,3,2,2,2,2,2,1
83304618245,C,3,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
48302501189,C,2,2,3,1,2,-2,1,1,2,-1,2,3,2,2,2,2,2,1,2,2,3,2,3,1,2,2,3,2,1
105650320677,C,3,3,3,2,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3,3,3,2,3,1,3,3,3,3,2
211131936077,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
18636127889,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3
20407384762,C,3,2,3,3,3,3,2,2,2,3,3,3,2,3,2,3,2,3,2,2,3,3,3,2,3,3,2,3,3
178831088783,C,3,3,3,-3,3,3,2,3,2,2,2,3,3,3,3,2,3,2,2,3,3,2,2,3,3,3,3,3,3
107069995234,C,2,2,2,2,3,2,2,2,2,1,1,1,2,1,2,2,2,2,3,1,1,2,2,-3,2,2,1,2,-3
16906207744,C,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2
26756615495,C,3,2,1,2,2,2,3,2,3,0,2,2,2,2,2,3,3,3,3,3,2,2,3,3,2,2,2,2,2
151300178222,C,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,3,3,3,1,3,3,3,2,1
202766403514,C,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
93193447749,C,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2
152405607916,C,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2
127923020792,C,0,0,-1,1,0,1,2,0,2,2,2,2,1,1,1,0,1,2,1,2,1,0,0,1,1,0,-1,1,1
94273685241,C,3,2,2,2,3,2,3,2,1,3,2,3,3,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,3
87196755323,C,3,3,3,3,3,3,0,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
192261145473,C,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,2,2,1,3,2,2,2,2
144262421296,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
189200057796,C,3,1,2,-2,2,2,0,2,1,1,2,1,2,2,1,2,2,0,3,1,2,2,2,1,2,3,2,2,2
200464073283,C,3,3,3,3,3,3,3,0,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3
98675162340,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
152075853893,C,3,3,3,3,3,3,-1,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2
211722740794,C,3,3,2,-2,3,3,3,2,2,2,3,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,3,3
88623267962,C,2,1,0,1,1,1,-2,2,1,2,0,0,0,0,2,2,2,0,2,1,1,2,2,1,1,1,2,1,2
64075448246,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
96007992371,C,3,3,3,3,3,3,3,3,2,3,3,-3,3,2,3,3,3,3,3,3,3,3,3,-3,3,3,3,-3,-3
97846799577,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
129046104566,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32486841921,C,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,3,2
50554886634,C,2,2,1,2,3,3,2,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3
181562174960,C,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,1,3,2,3,3,1
121741893099,C,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,2,3,3,3,2,3,2,2,3,3,1,2
28143561478,C,3,1,-1,0,3,3,1,2,3,3,3,0,1,-2,0,2,2,1,1,2,2,2,2,2,2,1,2,1,3
7955239087,C,2,1,-2,2,2,2,2,2,2,2,1,2,2,3,2,1,1,2,3,1,2,2,2,1,1,2,2,3,0
71739283352,C,2,1,2,2,2,2,1,1,2,0,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1
189974640823,C,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2
124649838152,C,3,2,3,2,3,2,2,2,3,1,2,3,3,2,2,3,3,2,3,2,3,2,3,2,2,3,3,3,2
199737059564,C,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
154548546841,C,2,1,2,2,2,-1,-1,-1,1,-1,1,1,2,2,2,2,2,-1,2,2,1,2,2,2,2,2,1,2,1
12488243961,C,3,3,3,2,3,2,1,2,3,1,2,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,2,3,3
134146370526,C,3,2,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,3,2,3,3,3,-1,2,3,3,3,1
203625761670,C,2,2,3,3,2,3,0,2,2,2,3,0,2,3,3,2,2,1,3,3,3,3,2,2,3,2,2,2,2
203016586694,C,3,2,2,2,3,2,-2,2,3,-1,1,0,2,0,1,3,3,3,3,2,2,3,2,2,2,2,2,3,1
3604620132,C,3,1,2,2,3,3,2,2,1,2,2,2,3,1,3,2,3,1,2,3,2,3,2,-1,3,3,3,2,-3
30990835052,C,3,3,3,3,3,2,-1,3,2,3,2,3,3,3,3,3,3,1,3,2,3,3,3,3,2,3,3,3,2
134425508350,C,3,2,2,2,3,1,2,2,2,2,3,2,2,3,2,1,3,3,3,2,2,2,2,2,2,2,3,2,2
208646665338,C,2,2,3,3,3,2,2,3,1,2,2,1,2,3,2,2,1,2,2,2,3,2,2,2,3,3,3,3,2
180121661638,C,3,3,3,2,2,3,2,2,2,3,3,2,3,3,2,3,3,2,2,2,3,2,3,1,3,3,3,1,2
109242875044,C,3,2,2,2,2,3,2,2,3,1,2,2,3,3,3,2,3,2,2,2,3,3,2,2,3,3,3,2,3
174059604049,C,2,2,1,2,2,2,2,2,2,3,3,1,0,3,3,3,3,2,3,1,2,3,3,1,2,3,3,-1,1
85035299035,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
136146621025,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3
114102341613,C,3,3,2,3,3,3,1,3,1,2,2,1,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2
148864596892,C,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2
69722048182,C,3,2,2,3,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
18940749053,C,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
92488652866,C,3,2,2,2,3,2,1,2,2,2,1,-1,3,2,3,3,3,2,2,2,2,2,2,-1,2,3,2,-1,0
165111589246,C,2,3,3,2,2,2,1,2,0,1,1,1,2,3,2,2,3,2,3,2,2,3,1,-2,3,2,2,0,-1
17649222594,C,3,2,2,2,3,2,-1,3,3,-1,2,2,1,2,2,2,2,-1,3,1,2,2,2,3,2,3,2,3,2
62779091433,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
102874624869,C,2,1,2,2,1,1,1,2,-1,1,1,1,0,1,1,1,1,2,0,2,2,2,2,2,2,2,1,0,2
8108311912,C,-2,-1,-2,-1,0,0,-3,-1,0,-2,-2,0,1,-1,-2,1,1,-2,2,-2,1,-1,1,-2,-1,1,1,-2,-2
75893460384,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17782149090,C,2,1,1,1,3,-1,2,1,-1,1,1,1,1,1,0,-1,2,2,2,-1,1,1,2,2,1,2,1,2,2
205370686193,C,3,2,3,3,3,3,2,2,2,2,3,3,3,3,2,2,3,2,3,2,3,3,2,2,3,2,2,3,2
55017772929,C,3,0,3,3,3,3,3,3,3,3,2,-2,2,0,-1,3,3,1,3,2,2,3,3,2,3,3,3,2,1
202563138683,C,3,3,3,3,3,2,2,3,3,2,3,2,2,3,2,3,3,3,3,2,3,2,2,2,3,3,3,2,2
203826964198,C,0,-2,-1,-2,-3,-1,1,-2,1,-3,-1,-1,-2,-1,-3,-2,-1,0,-2,0,-2,1,-2,-2,-3,-2,-2,1,2
136403571560,C,3,1,2,1,3,0,2,2,1,-1,3,2,3,2,2,2,2,-1,2,2,2,3,2,3,1,2,2,1,3
140256054319,C,2,1,2,2,3,,-2,2,3,-1,0,2,2,3,2,3,3,-2,2,-1,2,2,2,2,1,2,2,3,1
143181346940,C,2,1,0,2,2,0,0,0,1,0,0,0,1,2,0,2,2,-1,2,0,1,1,1,2,1,2,2,2,2
79136434391,C,3,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,3,2,2,2,3
96635619173,C,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
209308338727,C,2,2,1,2,3,3,2,1,2,2,2,3,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1
64880256356,C,3,2,3,1,3,3,2,1,3,1,3,3,3,2,3,3,3,2,3,1,3,3,2,1,3,3,2,3,1
101773953230,C,1,1,2,1,1,0,1,2,-1,-1,2,0,1,1,-1,3,2,1,2,2,2,2,2,-1,1,2,2,0,-1
36120827749,C,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0
38863683211,C,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,-3
8710206721,C,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1
96365116054,C,2,2,2,2,2,2,1,2,2,0,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2
18518616321,C,3,1,2,2,2,2,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,2,1,3,3,3,1,1
28193532086,C,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,3,2,0,2,2,2,1,2
128553178921,C,3,1,2,2,2,3,0,2,0,-1,1,0,1,1,2,2,2,2,1,0,2,1,2,1,1,1,2,3,-1
87818885177,C,2,2,2,2,2,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1
124458628830,C,2,2,2,1,2,1,-1,2,-2,-1,2,2,2,2,2,2,3,1,2,-1,2,3,2,2,2,2,1,2,1
12934202598,C,3,2,2,3,3,2,2,2,2,2,1,1,3,1,3,2,2,2,3,2,2,3,2,1,2,2,2,2,1
58306439070,C,3,3,3,3,3,2,1,2,3,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2
143057849626,C,3,3,3,3,3,2,3,2,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,2,2
22590002729,C,2,2,2,2,2,3,2,2,1,2,2,3,2,2,2,3,2,2,3,2,2,2,3,1,2,2,2,2,-1
112294735429,C,3,3,2,2,3,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,2,3,2,2,3,3,1,1
24386198823,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
33539790857,C,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
75924814069,C,3,1,2,3,2,3,2,2,-2,-2,1,2,2,1,2,3,3,3,3,2,3,3,3,-1,3,3,3,1,-1
68672441577,C,3,2,3,2,3,3,3,2,3,2,2,3,2,2,3,2,2,2,3,2,2,3,3,2,2,3,3,2,1
39787073628,C,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2
64795432488,C,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1
18084510945,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0
153887752693,C,3,2,2,2,3,1,-3,3,2,0,3,2,3,2,3,2,3,0,3,2,2,3,3,2,3,2,2,2,2
109046064359,C,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
52828633413,C,2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,2,2,2,3,1,3,3,2,-1,2,2,2,0,0
183653524361,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
209249063763,C,3,3,3,3,2,3,1,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,3,2,2,2,3,2
119528885155,C,3,3,3,1,3,3,-1,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3
187109541453,C,2,3,2,3,3,2,2,3,3,2,2,1,2,3,2,2,3,3,2,3,3,3,3,2,2,3,3,2,2
50553977770,C,3,3,3,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,2,3,2,2,2,2
10624300012,C,2,2,2,-2,2,2,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2
142508980038,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
121180642212,C,2,3,2,0,2,2,1,1,1,1,2,1,2,1,1,1,3,2,2,2,2,3,3,2,2,2,1,2,1
62360432883,C,3,3,3,3,3,2,0,2,3,2,3,3,3,3,2,3,2,2,3,2,3,3,3,2,3,3,2,3,3
34332257090,C,2,2,2,1,2,2,-2,1,-1,-2,1,0,1,1,2,2,2,1,1,3,2,3,2,2,2,2,2,2,2
131202952435,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
208042603266,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
54037382710,C,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
211796113567,C,3,2,2,3,3,3,3,2,2,-3,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,1
111123092893,C,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,3,1,2,1,2,2,2,0,1,2,2,2,2
186019832930,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
33319207250,C,3,-2,-1,2,2,3,-1,3,1,-2,2,3,3,3,2,3,3,1,3,1,3,2,2,-2,2,3,-1,3,-1
51487748539,C,3,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3
78524685221,C,3,1,1,2,3,3,-2,2,2,-2,1,3,3,3,3,2,3,-1,3,1,2,3,3,1,1,3,3,2,1
70759011930,C,3,2,2,2,3,2,1,1,3,1,3,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,3,2,0
120064740033,C,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,1,2,2,3,2,0
148944166871,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
154967535059,C,3,3,3,2,3,3,-1,2,2,2,3,1,3,3,2,3,3,2,3,2,3,2,3,1,2,3,3,2,1
17275055089,C,1,3,3,2,2,3,2,2,2,2,3,1,2,2,3,3,2,2,2,2,2,2,3,2,3,3,1,1,1
55377213613,C,3,3,3,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,3,2
206468057348,C,2,2,2,2,3,2,1,2,2,2,3,2,2,3,2,2,2,3,2,3,3,3,3,2,3,3,2,2,1
152835723118,C,3,2,3,2,3,3,3,2,2,2,2,1,2,2,2,3,3,3,3,3,2,2,3,2,2,3,3,3,2
129729312031,C,2,3,2,-1,3,1,-1,-1,2,2,2,2,2,2,1,3,3,1,3,2,3,3,1,1,3,3,2,1,1
99042141412,C,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,2
32948723484,C,3,3,2,2,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3
69756765931,C,3,3,2,2,2,3,3,3,2,2,2,3,2,3,2,3,3,2,3,2,2,3,3,2,3,3,2,3,2
196761064143,C,3,3,2,2,3,2,1,2,2,3,2,2,2,2,2,2,3,3,3,2,3,2,3,1,3,3,2,2,2
61440783983,C,2,2,3,2,3,3,-1,3,3,3,2,2,3,2,2,3,3,0,3,2,3,3,2,2,2,2,2,3,2
81872930240,C,3,2,2,3,3,2,2,1,3,2,1,3,3,1,2,3,3,2,2,3,2,2,3,2,2,3,2,2,-2
8596827841,C,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
162009946539,C,3,2,2,2,3,2,2,2,0,3,3,3,3,2,3,3,3,2,3,3,3,3,2,-2,3,3,3,3,2
153621523918,C,3,3,2,1,2,3,3,2,,2,2,1,2,3,1,3,3,2,1,3,2,2,3,2,2,2,3,1,2
153536255324,C,2,1,1,2,2,2,-1,3,1,2,2,-1,2,1,2,2,-1,-1,2,0,1,2,2,-1,1,2,1,-2,-1
59532124571,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
52027242974,C,2,1,-1,-2,3,-1,-1,-1,1,-1,-1,1,1,0,-1,2,2,-2,3,-1,-1,-1,1,-1,-2,-1,1,3,-2
96143925339,C,3,3,3,3,3,3,3,3,1,,3,3,3,,3,3,3,1,3,1,3,3,3,3,2,3,3,,3
133034429751,C,1,2,2,2,3,3,-2,0,2,2,1,2,2,3,2,2,3,0,3,3,2,2,2,-3,2,3,2,,1
143995754399,C,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
176873153271,C,1,3,3,3,3,3,3,1,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0
124916980421,C,3,3,2,3,3,-2,3,2,3,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3
36843832151,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
168085181796,C,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2
204600035142,C,2,0,1,3,2,2,2,2,1,3,0,2,2,2,2,2,3,2,3,0,3,3,2,-1,3,3,2,3,2
86934390218,C,2,3,1,2,2,2,2,1,2,2,1,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
83064926898,C,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,2,3,3,3,1,3,3,3,2,1
42009553213,C,2,1,3,2,2,2,0,3,3,1,1,1,2,2,1,1,2,1,2,0,2,2,2,1,3,2,2,2,-1
92581208616,C,3,3,3,3,3,3,2,3,,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3
8568765092,C,3,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3
178501285974,C,2,2,2,1,2,2,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0
165502491834,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
194696738977,C,0,1,0,2,1,2,2,1,1,2,0,1,0,2,2,2,1,2,2,0,2,2,1,-1,2,2,2,-2,1
148107757350,C,3,3,3,3,3,3,-1,2,2,2,3,3,3,3,-3,3,2,0,3,3,3,3,3,3,3,3,3,3,2
78278344741,C,2,3,3,3,3,3,3,2,2,3,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
197184707684,C,2,2,1,2,2,2,-1,1,2,-1,2,2,2,2,2,2,2,1,2,2,2,2,1,-2,2,1,1,2,
38008170631,C,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2
189253178353,C,3,2,3,2,3,2,2,3,-1,2,2,3,3,3,3,3,3,1,3,2,3,3,2,-1,3,3,3,3,-2
181120986147,C,2,3,2,2,2,2,2,-2,1,2,3,2,2,3,3,3,2,3,3,3,1,2,1,2,3,2,2,3,2
11779448332,C,3,3,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,3
129255897361,C,2,1,1,1,1,1,-1,2,2,1,2,1,2,0,2,1,2,1,3,0,2,2,2,2,2,1,1,2,2
20049031167,C,3,1,3,-1,3,-1,-1,1,2,-1,2,3,3,1,1,2,3,-1,3,0,3,2,2,1,2,1,2,3,1
68207927372,C,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
145633420685,C,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
97634274733,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
60092506169,C,3,1,0,2,2,2,-1,2,3,-1,2,2,0,0,1,2,1,-2,0,1,2,1,2,-2,1,2,-1,1,-2
88894495734,C,-2,-2,-2,-3,-2,-2,2,-2,2,0,-2,-3,1,-2,1,2,-1,-2,-2,-3,-2,-2,-2,-3,-2,1,-3,-3,-3
180241838833,C,1,1,-1,0,2,-1,-2,0,-1,0,0,-1,1,1,-1,3,0,-2,1,-2,-1,3,0,1,0,-1,1,1,1
151767171558,C,2,1,0,2,2,1,-2,1,1,1,2,1,1,1,-1,2,3,-2,2,-2,1,1,2,0,2,1,1,0,-1
105649413429,C,2,3,2,2,3,3,2,3,2,1,2,0,2,2,2,2,3,2,3,2,3,2,3,-1,3,3,3,2,-1
35701606137,C,2,1,1,3,1,2,-1,2,2,1,1,2,2,2,1,1,3,0,-1,2,2,2,3,1,1,2,2,2,0
185718073946,C,1,2,2,1,3,2,2,1,2,0,3,0,3,2,2,3,3,-1,3,2,2,2,3,-1,3,2,0,3,1
106117507934,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
79945675520,C,3,3,2,3,3,2,1,0,1,2,2,1,2,1,0,3,2,-1,3,2,3,1,2,-2,1,2,3,1,-2
88517641072,C,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
28661507130,C,3,2,3,3,2,3,3,3,3,3,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,2,2,3,2
39910555264,C,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,1,2,3,2,2,-1
189467585133,C,3,2,2,2,2,2,2,3,1,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3,2
138875218930,C,2,2,2,2,3,2,2,2,3,1,2,2,2,2,2,3,3,2,3,1,2,2,2,2,2,2,3,2,2
14363534523,C,2,2,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
106955339974,C,3,3,3,2,2,3,2,2,2,2,2,2,3,2,3,2,3,2,3,3,2,3,2,-1,3,3,3,1,-2
40950174180,C,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
141700582867,C,1,1,2,-3,2,2,3,1,3,2,3,2,1,1,-1,1,2,2,1,2,3,-1,2,0,1,3,2,2,2
93344962486,C,2,2,1,2,2,-1,-1,2,2,-1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2
51559535473,C,2,1,3,2,2,2,-2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,2,3,3,2,2
168986707816,C,2,2,2,2,3,1,0,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2
209235354867,C,3,3,3,2,3,2,2,3,1,1,3,3,3,2,3,3,3,3,3,3,2,2,3,1,2,3,3,3,1
140072704494,C,3,3,3,-2,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3
165304258478,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
23840467359,C,2,3,3,3,3,2,1,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
113506315780,C,2,1,1,2,2,2,2,2,1,0,2,1,2,2,2,1,2,0,1,1,2,2,2,2,1,2,2,2,0
61417212389,C,2,2,2,2,2,1,1,2,-1,0,2,1,2,1,1,2,2,1,3,2,3,2,2,2,3,3,3,3,2
122055742648,C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
104753929579,C,3,2,2,2,2,3,-1,3,2,1,3,2,2,2,3,2,3,2,3,3,3,3,3,2,3,3,2,3,2
41180650362,C,1,3,2,2,2,1,0,0,0,1,3,3,1,1,2,2,3,1,2,2,2,3,1,2,2,2,3,3,3
484574598,C,2,3,3,1,3,2,2,1,2,2,3,2,2,2,3,2,3,2,3,3,3,2,3,2,3,3,2,2,2
174451933230,C,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,2,2,2,2,2,2,2,2,2
195634295836,C,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2
27478901029,C,2,1,2,2,3,2,3,3,2,2,2,1,2,0,3,2,3,3,3,2,3,3,2,2,2,3,3,,3
47130516788,C,2,2,2,2,3,2,1,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,2,0,2,3,2,2,0
78608150213,C,2,2,2,2,2,2,0,2,1,0,2,1,2,1,3,2,2,0,2,0,2,2,2,1,2,2,2,2,1
16093287538,C,2,-1,-3,2,3,1,-1,2,-1,2,-1,1,0,-1,1,1,3,-1,3,-1,1,1,1,-2,1,1,2,,-2
66778678498,C,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,2,,2,2,2,2,2,3,2,2
